Program_Name;Module_Name
CUCONFMIL;Account_Management
CUCONFMIL;TECHNICAL_KERNEL
CUCONFMIL;TECHNICAL_KERNEL
CUCRSWCM2;Account_Management
CUCRSWCM2;TECHNICAL_KERNEL
CUCRSWCM2;TECHNICAL_KERNEL
CUCUSTEXC1;TECHNICAL_KERNEL
CUDELCM;TECHNICAL_KERNEL
CUDELCM;TECHNICAL_KERNEL
CUDELCMCON;Financial_Markets
CUDELCMCON;Lending
CUDELCMCON;TECHNICAL_KERNEL
CUDLLRDS;Financial_Markets
CUDLLRDS;Lending
CUDLLRDS;Lending
CUDLLRDS;TECHNICAL_KERNEL
CUDLLRDS;TECHNICAL_KERNEL
CUDLYABS;Account_Management
CUDLYABS;TECHNICAL_KERNEL
CUDLYCOMTR;TECHNICAL_KERNEL
CUDLYCSLFO;TECHNICAL_KERNEL
CUDLYFACTR;Account_Management
CUDLYFACTR;TECHNICAL_KERNEL
CUDLYFACTR;TECHNICAL_KERNEL
CUDLYFUSTR;TECHNICAL_KERNEL
CUDLYREPWA;TECHNICAL_KERNEL
CUDLYREPWA;TECHNICAL_KERNEL
CUDLYRTR;Lending
CUDLYRTR;TECHNICAL_KERNEL
CUDLYSECTR;Lending
CUDLYSECTR;Account_Management
CUDLYSECTR;TECHNICAL_KERNEL
CUDLYSECTR;TECHNICAL_KERNEL
CUEXSINITH;Lending
CUEXSINITH;TECHNICAL_KERNEL
CUEXSOUTO1;Lending
CUEXSOUTO1;TECHNICAL_KERNEL
CUEXSOUTO1;TECHNICAL_KERNEL
CUEXSOUTOH;TECHNICAL_KERNEL
CUEXSOUTOH;TECHNICAL_KERNEL
CUFACOUTS;Lending
CUFACOUTS;Lending
CUFACOUTS;TECHNICAL_KERNEL
CUFACOUTS;TECHNICAL_KERNEL
CUFEECAL;Lending
CUFEECAL;Account_Management
CUFEECAL;TECHNICAL_KERNEL
CUFEECAL;TECHNICAL_KERNEL
CUFLOATRTE;Lending
CUFLOATRTE;TECHNICAL_KERNEL
CUFLOATRTE;TECHNICAL_KERNEL
CUGUAACCRE;Finance
CUGUAACCRE;Account_Management
CUGUAACCRE;TECHNICAL_KERNEL
CUGUACOMA2;Account_Management
CUGUACOMA2;TECHNICAL_KERNEL
CUGUACOMA2;TECHNICAL_KERNEL
CUGUACOMAD;Account_Management
CUGUACOMAD;TECHNICAL_KERNEL
CUGUACOMAD;TECHNICAL_KERNEL
CUGUACOMEX;TECHNICAL_KERNEL
CUGUACONTR;Lending
CUGUACONTR;Account_Management
CUGUACONTR;TECHNICAL_KERNEL
CUHLPDELCM;TECHNICAL_KERNEL
CUHLPDELCM;TECHNICAL_KERNEL
CUIPMM;TECHNICAL_KERNEL
CUIPRDCHG;TECHNICAL_KERNEL
CUIPRDCHG;TECHNICAL_KERNEL
CUMAKRISCL;TECHNICAL_KERNEL
CUMAKRISSE;TECHNICAL_KERNEL
CUMATPOS;Lending
CUMATPOS;TECHNICAL_KERNEL
CUMLYACCCL;Account_Management
CUMLYACCCL;TECHNICAL_KERNEL
CUMLYRTR;Lending
CUMLYRTR;TECHNICAL_KERNEL
CUMMPURI;TECHNICAL_KERNEL
CUMMPURI;TECHNICAL_KERNEL
CUORPHSEC;TECHNICAL_KERNEL
CUPDPFAC;TECHNICAL_KERNEL
CURTRFAC;TECHNICAL_KERNEL
CURTRFILL;Lending
CURTRFILL;TECHNICAL_KERNEL
CURTRRISCH;TECHNICAL_KERNEL
CUSELPAYM;Lending
CUSELPAYM;Account_Management
CUSELPAYM;TECHNICAL_KERNEL
CUSELPAYM;TECHNICAL_KERNEL
CUTRFACSEC;TECHNICAL_KERNEL
CUTRFWAREP;TECHNICAL_KERNEL
CUTRFWAREP;TECHNICAL_KERNEL
CUUPDFAC;TECHNICAL_KERNEL
CUUPDFAC;TECHNICAL_KERNEL
DUPURCNDI;TECHNICAL_KERNEL
DUPURCNDI;TECHNICAL_KERNEL
GLEURDEALS;TECHNICAL_KERNEL
GLEURDEALS;TECHNICAL_KERNEL
ILBOEDEP52;TECHNICAL_KERNEL
ILCONSELSC;TECHNICAL_KERNEL
ILCONSELSC;TECHNICAL_KERNEL
ILDLLCSS12;TECHNICAL_KERNEL
ILDLLCSS12;TECHNICAL_KERNEL
ILDOCTMAT;TECHNICAL_KERNEL
ILDOCTMAT;TECHNICAL_KERNEL
ILEXPBNK50;TECHNICAL_KERNEL
ILEXPCLI50;TECHNICAL_KERNEL
ILSIMPMEM;TECHNICAL_KERNEL
ILSIMPMEM;TECHNICAL_KERNEL
ILSIMPREP;TECHNICAL_KERNEL
ILSIMPREP;TECHNICAL_KERNEL
ISIMC;Lending
ISIMC;Lending
ISIMS;Lending
IUBOEB7SEL;TECHNICAL_KERNEL
IUDELISIMO;TECHNICAL_KERNEL
IULOADLC;Lending
IULOADLC;TECHNICAL_KERNEL
IULOADLC;TECHNICAL_KERNEL
LLCUSDEAL;TECHNICAL_KERNEL
LLCUSDEAL;TECHNICAL_KERNEL
MLPTFAC;TECHNICAL_KERNEL
MLPTFAC;TECHNICAL_KERNEL
MLPTGUA;TECHNICAL_KERNEL
MLPTGUA;TECHNICAL_KERNEL
RLFACDRAW;TECHNICAL_KERNEL
RLFACDRAW;TECHNICAL_KERNEL
TLDLVORTEX;TECHNICAL_KERNEL
CP-UPD-CASH-FLOW;Lending
GI-060-RTR-ADETS;Lending
GI-060-RTR-AMVTO;Lending
GI-060-RTR-BDLGO;Lending
GI-060-RTR-CCMHO;Lending
GI-060-RTR-CGUAS;Lending
GI-060-RTR-CGUAS2;Lending
GI-060-RTR-CMTCO;Lending
GI-060-RTR-CSHAO;Lending
GI-060-RTR-CSHOO;Lending
GI-060-RTR-IFRAO;Lending
GI-060-RTR-IFXCO;Lending
GI-060-RTR-IGIRO;Lending
GI-060-RTR-IOPTS;Lending
GI-060-RTR-IOPTS2;Lending
GI-060-RTR-ISIMO;Lending
GI-060-RTR-ITLDO;Lending
GR-003REPERRORS;TECHNICAL_KERNEL
AINIF;MDM_Management
ALAIBRTAB;TECHNICAL_KERNEL
ALCUSTMIL;TECHNICAL_KERNEL
ALCUSTMIL;TECHNICAL_KERNEL
AUCNVLCCYS;TECHNICAL_KERNEL
AUDELICIY;TECHNICAL_KERNEL
CLCPACC;TECHNICAL_KERNEL
CLCPACCT;TECHNICAL_KERNEL
CLCPACCT;TECHNICAL_KERNEL
CLCPACIRC;TECHNICAL_KERNEL
CLCPACIRC;TECHNICAL_KERNEL
CLCPACRS;TECHNICAL_KERNEL
CLCPACRS;TECHNICAL_KERNEL
CLCPBND;TECHNICAL_KERNEL
CLCPBND;TECHNICAL_KERNEL
CLCPBNDC;TECHNICAL_KERNEL
CLCPBNDC;TECHNICAL_KERNEL
CLCPBNDL;TECHNICAL_KERNEL
CLCPBNDL;TECHNICAL_KERNEL
CLCPBRCH;TECHNICAL_KERNEL
CLCPBRCH;TECHNICAL_KERNEL
CLCPBROK;TECHNICAL_KERNEL
CLCPBROK;TECHNICAL_KERNEL
CLCPBVAL;TECHNICAL_KERNEL
CLCPCBN;TECHNICAL_KERNEL
CLCPCBN;TECHNICAL_KERNEL
CLCPCHA;TECHNICAL_KERNEL
CLCPCHA;TECHNICAL_KERNEL
CLCPCHQE;TECHNICAL_KERNEL
CLCPCHQE;TECHNICAL_KERNEL
CLCPCO;TECHNICAL_KERNEL
CLCPCO;TECHNICAL_KERNEL
CLCPCTP;TECHNICAL_KERNEL
CLCPCTP2;TECHNICAL_KERNEL
CLCPCTP2;TECHNICAL_KERNEL
CLCPCTRY;TECHNICAL_KERNEL
CLCPCTRY;TECHNICAL_KERNEL
CLCPCURR;TECHNICAL_KERNEL
CLCPCURR;TECHNICAL_KERNEL
CLCPEO;TECHNICAL_KERNEL
CLCPEO;TECHNICAL_KERNEL
CLCPEXC;TECHNICAL_KERNEL
CLCPEXC;TECHNICAL_KERNEL
CLCPFAC;TECHNICAL_KERNEL
CLCPFAC;TECHNICAL_KERNEL
CLCPFAM;TECHNICAL_KERNEL
CLCPFAM;TECHNICAL_KERNEL
CLCPFRA;TECHNICAL_KERNEL
CLCPFRA;TECHNICAL_KERNEL
CLCPFX;TECHNICAL_KERNEL
CLCPFX;TECHNICAL_KERNEL
CLCPGUA;TECHNICAL_KERNEL
CLCPGUA;TECHNICAL_KERNEL
CLCPIRS;TECHNICAL_KERNEL
CLCPIRS;TECHNICAL_KERNEL
CLCPLD;TECHNICAL_KERNEL
CLCPLD;TECHNICAL_KERNEL
CLCPLDCM;TECHNICAL_KERNEL
CLCPLDCM;TECHNICAL_KERNEL
CLCPPFTC;TECHNICAL_KERNEL
CLCPPFTC;TECHNICAL_KERNEL
CLCPPMNT;TECHNICAL_KERNEL
CLCPPMNT;TECHNICAL_KERNEL
CLCPPMT2;TECHNICAL_KERNEL
CLCPPMT2;TECHNICAL_KERNEL
CLCPPMTC;TECHNICAL_KERNEL
CLCPPMTC;TECHNICAL_KERNEL
CLCPPRD;TECHNICAL_KERNEL
CLCPPRD;TECHNICAL_KERNEL
CLCPPRNL;TECHNICAL_KERNEL
CLCPPRNL;TECHNICAL_KERNEL
CLCPRATE;TECHNICAL_KERNEL
CLCPRATE;TECHNICAL_KERNEL
CLCPRES;TECHNICAL_KERNEL
CLCPRES;TECHNICAL_KERNEL
CLCPSEC;TECHNICAL_KERNEL
CLCPSEC;TECHNICAL_KERNEL
CLCPSHR;TECHNICAL_KERNEL
CLCPSHR;TECHNICAL_KERNEL
CLCPSHRLI;TECHNICAL_KERNEL
CLCPSHRLI;TECHNICAL_KERNEL
CLCPSHRM;TECHNICAL_KERNEL
CLCPSHRM;TECHNICAL_KERNEL
CLCPSIM;TECHNICAL_KERNEL
CLCPSIM;TECHNICAL_KERNEL
CUICNFS;MDM_Management
CUICNFS;TECHNICAL_KERNEL
CUICNFS;TECHNICAL_KERNEL
DUSWF942;Account_Management
DUSWF942;TECHNICAL_KERNEL
DUSWF942;TECHNICAL_KERNEL
GUCRESUB3;TECHNICAL_KERNEL
GUCRESUB3;Finance
GUCRESUB3;Account_Management
GUCRESUB3;Finance
GUCRESUB3;Finance
GUCRESUB3;Account_Management
GUCRESUB3;Account_Management
GUCRESUB3;Account_Management
GUCRESUB3;Finance
GUCRESUB3;TECHNICAL_KERNEL
IEBAM;Lending
IUCLNTBL;TECHNICAL_KERNEL
LBSKM;UNUSED
LUARPPM;TECHNICAL_KERNEL
LULDLGRDO;MDM_Management
LULDLGRDO;MDM_Management
LULDLGRDO;TECHNICAL_KERNEL
LULDLGRDO;TECHNICAL_KERNEL
LUMQGRID;MDM_Management
LUMQGRID;MDM_Management
LUMQGRID;TECHNICAL_KERNEL
LUMQGRID;TECHNICAL_KERNEL
LUNYCLCTPS;TECHNICAL_KERNEL
LUNYCLCTPS;TECHNICAL_KERNEL
TLDLGRDRCN;TECHNICAL_KERNEL
TOBARACCO3;Lending
GR-003REPERRORS;TECHNICAL_KERNEL
ALCRYMONIT;TECHNICAL_KERNEL
ALCRYMONIT;TECHNICAL_KERNEL
ALDLLCCRCN;TECHNICAL_KERNEL
ALDLLELSAG;TECHNICAL_KERNEL
AUSTMPRC;MDM_Management
AUSTMPRC;TECHNICAL_KERNEL
AUSTMPRC;TECHNICAL_KERNEL
DBATM;Payment_And_Cash_Management
DCBIC;UNUSED
DCBMM;MDM_Management
DCDIC;UNUSED
DCNBC;Payment_And_Cash_Management
DCNCC;Payment_And_Cash_Management
DCNDA;Payment_And_Cash_Management
DCNDS;Payment_And_Cash_Management
DCNDT;Payment_And_Cash_Management
DCNIC;UNUSED
DCNIF;Payment_And_Cash_Management
DCNPC;Payment_And_Cash_Management
DCNTM;Payment_And_Cash_Management
DCONA;Payment_And_Cash_Management
DCPIC;UNUSED
DCTIF;Payment_And_Cash_Management
DDDCM;Payment_And_Cash_Management
DDI2M;Payment_And_Cash_Management
DDICM;Payment_And_Cash_Management
DECHM;Payment_And_Cash_Management
DFRTC;Payment_And_Cash_Management
DFSCF;Payment_And_Cash_Management
DFSCM;Payment_And_Cash_Management
DFSIF;Payment_And_Cash_Management
DFSIM;Payment_And_Cash_Management
DGCAM;Payment_And_Cash_Management
DHERECRSND;Payment_And_Cash_Management
DIDEC;Payment_And_Cash_Management
DIDEC;TECHNICAL_KERNEL
DIIEC;Payment_And_Cash_Management
DIIEC;TECHNICAL_KERNEL
DIIGC;Payment_And_Cash_Management
DIIGC;TECHNICAL_KERNEL
DIIIF;Payment_And_Cash_Management
DIIIF;TECHNICAL_KERNEL
DIINC;Payment_And_Cash_Management
DIINC;TECHNICAL_KERNEL
DIIRC;Payment_And_Cash_Management
DIIRC;TECHNICAL_KERNEL
DIIUC;Payment_And_Cash_Management
DIIUC;TECHNICAL_KERNEL
DIIUF;Payment_And_Cash_Management
DIIUF;TECHNICAL_KERNEL
DIOD2;Payment_And_Cash_Management
DIOEC;Payment_And_Cash_Management
DIOEC;TECHNICAL_KERNEL
DIOGC;Account_Management
DIOGC;Payment_And_Cash_Management
DIOGC;TECHNICAL_KERNEL
DIONC;Account_Management
DIONC;Payment_And_Cash_Management
DIONC;TECHNICAL_KERNEL
DIORC;Payment_And_Cash_Management
DIORC;TECHNICAL_KERNEL
DIOUC;Payment_And_Cash_Management
DIOUC;Account_Management
DIOUC;Payment_And_Cash_Management
DIOUC;TECHNICAL_KERNEL
DIPT5;Account_Management
DLAMBASBAL;TECHNICAL_KERNEL
DLBALCHECK;TECHNICAL_KERNEL
DLBALCHECK;TECHNICAL_KERNEL
DLBENERRIT;TECHNICAL_KERNEL
DLBENERRIT;TECHNICAL_KERNEL
DLBNKCHRG;TECHNICAL_KERNEL
DLBNKCHRG;TECHNICAL_KERNEL
DLCLESTS;TECHNICAL_KERNEL
DLCLESTS;TECHNICAL_KERNEL
DLCLNCOND;TECHNICAL_KERNEL
DLCONDAUT;TECHNICAL_KERNEL
DLCONDINT;TECHNICAL_KERNEL
DLCONDINT;TECHNICAL_KERNEL
DLCONDLIST;TECHNICAL_KERNEL
DLCONDTYP;TECHNICAL_KERNEL
DLCONDTYP;TECHNICAL_KERNEL
DLCUSCOM;TECHNICAL_KERNEL
DLCUSCOM;TECHNICAL_KERNEL
DLDLLBL;TECHNICAL_KERNEL
DLDLLBL;TECHNICAL_KERNEL
DLDLLCLEAT;Account_Management
DLDLLCLEAT;Payment_And_Cash_Management
DLDLLCLEAT;TECHNICAL_KERNEL
DLDLLCLEAT;TECHNICAL_KERNEL
DLDLLCLEAT;TECHNICAL_KERNEL
DLDLLCLEGB;Account_Management
DLDLLCLEGB;TECHNICAL_KERNEL
DLDLLCLEGB;TECHNICAL_KERNEL
DLDLLCLEGE;Account_Management
DLDLLCLEGE;Payment_And_Cash_Management
DLDLLCLEGE;TECHNICAL_KERNEL
DLDLLCLEGE;TECHNICAL_KERNEL
DLDLLCLEGE;TECHNICAL_KERNEL
DLDLLCLEIE;TECHNICAL_KERNEL
DLDLLCLEIE;TECHNICAL_KERNEL
DLDLLCLEIT;Account_Management
DLDLLCLEIT;TECHNICAL_KERNEL
DLDLLCLENL;Account_Management
DLDLLCLENL;MDM_Management
DLDLLCLENL;TECHNICAL_KERNEL
DLDLLCLENL;TECHNICAL_KERNEL
DLDLLCLEPT;Account_Management
DLDLLCLEPT;TECHNICAL_KERNEL
DLDLLCLEPT;TECHNICAL_KERNEL
DLDLLCLEPT;TECHNICAL_KERNEL
DLDLLCLESP;Account_Management
DLDLLCLESP;TECHNICAL_KERNEL
DLDLLNMUT;Account_Management
DLDLLNMUT;TECHNICAL_KERNEL
DLDLLNMUT;TECHNICAL_KERNEL
DLDLLNRAMB;TECHNICAL_KERNEL
DLDLLNRAMB;TECHNICAL_KERNEL
DLDLLOUR;TECHNICAL_KERNEL
DLDLLOUR;TECHNICAL_KERNEL
DLDLLPMNT;TECHNICAL_KERNEL
DLDLLPMNT;TECHNICAL_KERNEL
DLDLLPNLT;TECHNICAL_KERNEL
DLDLLPNLT;TECHNICAL_KERNEL
DLDLLRECON;Account_Management
DLDLLRECON;TECHNICAL_KERNEL
DLDLLRECON;TECHNICAL_KERNEL
DLDLLREPAT;TECHNICAL_KERNEL
DLDLLREPAT;TECHNICAL_KERNEL
DLDLLRSK;TECHNICAL_KERNEL
DLDLLRSK;TECHNICAL_KERNEL
DLDLLSEPA;Account_Management
DLDLLSEPA;Payment_And_Cash_Management
DLDLLSEPA;TECHNICAL_KERNEL
DLDLLSEPA;TECHNICAL_KERNEL
DLDLLSEPA;TECHNICAL_KERNEL
DLDLLUNAMD;TECHNICAL_KERNEL
DLDLLUNAMD;TECHNICAL_KERNEL
DLDRFCHG;TECHNICAL_KERNEL
DLDRFCHG;TECHNICAL_KERNEL
DLDSTOAUT;TECHNICAL_KERNEL
DLDSTOAUT;TECHNICAL_KERNEL
DLECHANNEL;TECHNICAL_KERNEL
DLECHANNEL;TECHNICAL_KERNEL
DLERRCDTRN;TECHNICAL_KERNEL
DLERRCDTRN;TECHNICAL_KERNEL
DLHISTDODN;TECHNICAL_KERNEL
DLHISTDODN;TECHNICAL_KERNEL
DLHISTPC;TECHNICAL_KERNEL
DLHISTPCNL;TECHNICAL_KERNEL
DLICMLST;TECHNICAL_KERNEL
DLICMLST;TECHNICAL_KERNEL
DLICMSTA;TECHNICAL_KERNEL
DLICMSTA;TECHNICAL_KERNEL
DLLAMCPAY;Account_Management
DLLAMCPAY;TECHNICAL_KERNEL
DLLAMCPAY;TECHNICAL_KERNEL
DLLCHQPYGB;TECHNICAL_KERNEL
DLLCHQPYGB;TECHNICAL_KERNEL
DLLCTPPAY;TECHNICAL_KERNEL
DLLCTPPAY;TECHNICAL_KERNEL
DLLMANPAY;TECHNICAL_KERNEL
DLLMANPAY;TECHNICAL_KERNEL
DLLOGLST;TECHNICAL_KERNEL
DLLOGLST;TECHNICAL_KERNEL
DLLPMTSTAT;TECHNICAL_KERNEL
DLLPMTSTAT;TECHNICAL_KERNEL
DLLSPEPAY;TECHNICAL_KERNEL
DLLSPEPAY;TECHNICAL_KERNEL
DLLSTDDC;TECHNICAL_KERNEL
DLLSTDDC;TECHNICAL_KERNEL
DLNAMCHECK;TECHNICAL_KERNEL
DLNAMCHECK;TECHNICAL_KERNEL
DLPMT;TECHNICAL_KERNEL
DLPMTBRLST;TECHNICAL_KERNEL
DLPMTBRLST;TECHNICAL_KERNEL
DLPMTHIS;TECHNICAL_KERNEL
DLPMTTRS;TECHNICAL_KERNEL
DLREPIT1;TECHNICAL_KERNEL
DLREPIT1;TECHNICAL_KERNEL
DLREPIT3;TECHNICAL_KERNEL
DLREPIT3;TECHNICAL_KERNEL
DLSELPMT;TECHNICAL_KERNEL
DLSELPMTHS;TECHNICAL_KERNEL
DLSELPMTTR;TECHNICAL_KERNEL
DLSPOTCOV;TECHNICAL_KERNEL
DLSTMDDMAD;TECHNICAL_KERNEL
DLSTMDDMAD;TECHNICAL_KERNEL
DLSTMDDMAD;TECHNICAL_KERNEL
DLSTOXBR;TECHNICAL_KERNEL
DLSWF101;Account_Management
DLSWF101;MDM_Management
DLSWF101;TECHNICAL_KERNEL
DLSWF101;TECHNICAL_KERNEL
DLSWF103;Account_Management
DLSWF103;MDM_Management
DLSWF103;TECHNICAL_KERNEL
DLSWF103;TECHNICAL_KERNEL
DLSWF202;Account_Management
DLSWF202;MDM_Management
DLSWF202;TECHNICAL_KERNEL
DLSWF204;Account_Management
DLSWF204;MDM_Management
DLSWF204;TECHNICAL_KERNEL
DLSWF204;TECHNICAL_KERNEL
DLTRSDTLS;TECHNICAL_KERNEL
DLTRSDTLS;TECHNICAL_KERNEL
DMSTM;Payment_And_Cash_Management
DPBDC;Payment_And_Cash_Management
DPBDC;Payment_And_Cash_Management
DPBDC;TECHNICAL_KERNEL
DPFBC;Payment_And_Cash_Management
DRDIM;Payment_And_Cash_Management
DRECA;Payment_And_Cash_Management
DREIM;UNUSED
DREPM;Payment_And_Cash_Management
DRPTC;UNUSED
DRTPM;TECHNICAL_KERNEL
DRVPM;Payment_And_Cash_Management
DRVPM;Payment_And_Cash_Management
DRVPM;TECHNICAL_KERNEL
DSI1M;Payment_And_Cash_Management
DSLVM;Payment_And_Cash_Management
DST1M;Payment_And_Cash_Management
DSTIF;Payment_And_Cash_Management
DSV1M;Payment_And_Cash_Management
DUAUTHBAT;TECHNICAL_KERNEL
DUAUTHBAT;TECHNICAL_KERNEL
DUAUTHBAT;TECHNICAL_KERNEL
DUCALCOSPE;Account_Management
DUCALCOSPE;TECHNICAL_KERNEL
DUCALCOSPE;TECHNICAL_KERNEL
DUCHQREQP;TECHNICAL_KERNEL
DUCHQREQP;TECHNICAL_KERNEL
DUCLIEOP;Payment_And_Cash_Management
DUCLIEOP;Account_Management
DUCLIEOP;Payment_And_Cash_Management
DUCLIEOP;TECHNICAL_KERNEL
DUCLIEOP;TECHNICAL_KERNEL
DUCLIEOP;TECHNICAL_KERNEL
DUCORDIPTO;TECHNICAL_KERNEL
DUCORDIPTO;TECHNICAL_KERNEL
DUCORDSTSO;TECHNICAL_KERNEL
DUCORDSTSO;TECHNICAL_KERNEL
DUDLCCLMVT;TECHNICAL_KERNEL
DUDLLAEB45;Account_Management
DUDLLAEB45;TECHNICAL_KERNEL
DUDLLAEB45;TECHNICAL_KERNEL
DUDLLAEB46;Account_Management
DUDLLAEB46;Payment_And_Cash_Management
DUDLLAEB46;TECHNICAL_KERNEL
DUDLLAEB46;TECHNICAL_KERNEL
DUDLLAEB46;TECHNICAL_KERNEL
DUDLLAEB47;Account_Management
DUDLLAEB47;TECHNICAL_KERNEL
DUDLLAEB47;TECHNICAL_KERNEL
DUDLLAEB47;TECHNICAL_KERNEL
DUDLLCLECH;Account_Management
DUDLLCLECH;TECHNICAL_KERNEL
DUDLLCLECH;TECHNICAL_KERNEL
DUDLLCLENL;Account_Management
DUDLLCLENL;MDM_Management
DUDLLCLENL;TECHNICAL_KERNEL
DUDLLCLENL;TECHNICAL_KERNEL
DUDLLCLESI;Account_Management
DUDLLCLESI;TECHNICAL_KERNEL
DUDLLDDCGB;Account_Management
DUDLLDDCGB;TECHNICAL_KERNEL
DUDLLDDCGB;TECHNICAL_KERNEL
DUDLLDRAFT;Account_Management
DUDLLDRAFT;TECHNICAL_KERNEL
DUDLLDRAFT;TECHNICAL_KERNEL
DUDLLENEPT;Account_Management
DUDLLENEPT;Payment_And_Cash_Management
DUDLLENEPT;TECHNICAL_KERNEL
DUDLLENEPT;TECHNICAL_KERNEL
DUDLLENEPT;TECHNICAL_KERNEL
DUDLLPAYGB;Account_Management
DUDLLPAYGB;TECHNICAL_KERNEL
DUDLLPAYGB;TECHNICAL_KERNEL
DUDLLTASK;TECHNICAL_KERNEL
DUECHANNEL;TECHNICAL_KERNEL
DUECHANNEL;TECHNICAL_KERNEL
DUFDBKIRM;MDM_Management
DUFDBKIRM;TECHNICAL_KERNEL
DUFDBKIRM;TECHNICAL_KERNEL
DUFDBMTCH;Payment_And_Cash_Management
DUFDBMTCH;TECHNICAL_KERNEL
DUFISET;TECHNICAL_KERNEL
DUFISET;TECHNICAL_KERNEL
DUFISET;TECHNICAL_KERNEL
DUFLBAT;Account_Management
DUFLBAT;Payment_And_Cash_Management
DUFLBAT;TECHNICAL_KERNEL
DUFLBAT;TECHNICAL_KERNEL
DUFLBAT;TECHNICAL_KERNEL
DUFLICM;TECHNICAL_KERNEL
DUFLICM;TECHNICAL_KERNEL
DUGRCDACCT;Account_Management
DUGRCDACCT;Payment_And_Cash_Management
DUGRCDACCT;TECHNICAL_KERNEL
DUGRCDACCT;TECHNICAL_KERNEL
DUGRCDACCT;TECHNICAL_KERNEL
DUHISDINST;TECHNICAL_KERNEL
DUHISPMT;Payment_And_Cash_Management
DUHISPMT;TECHNICAL_KERNEL
DUHISPMT;TECHNICAL_KERNEL
DUINVXBR;Account_Management
DUINVXBR;Payment_And_Cash_Management
DUINVXBR;TECHNICAL_KERNEL
DUINVXBR;TECHNICAL_KERNEL
DUINVXBRR2;Account_Management
DUINVXBRR2;Payment_And_Cash_Management
DUINVXBRR2;TECHNICAL_KERNEL
DUINVXBRR2;TECHNICAL_KERNEL
DUINVXBRRT;Account_Management
DUINVXBRRT;Payment_And_Cash_Management
DUINVXBRRT;TECHNICAL_KERNEL
DUINVXBRRT;TECHNICAL_KERNEL
DUINVXBRRU;Account_Management
DUINVXBRRU;Payment_And_Cash_Management
DUINVXBRRU;TECHNICAL_KERNEL
DUINVXBRRU;TECHNICAL_KERNEL
DULD8007NE;Payment_And_Cash_Management
DULD8007NE;TECHNICAL_KERNEL
DULD8007NE;TECHNICAL_KERNEL
DULD8007NE;TECHNICAL_KERNEL
DULDAEB19;Payment_And_Cash_Management
DULDAEB19;Payment_And_Cash_Management
DULDAEB19;Account_Management
DULDAEB19;Payment_And_Cash_Management
DULDAEB19;TECHNICAL_KERNEL
DULDAEB19;TECHNICAL_KERNEL
DULDAEB19;TECHNICAL_KERNEL
DULDAEB34;Payment_And_Cash_Management
DULDAEB34;Account_Management
DULDAEB34;Payment_And_Cash_Management
DULDAEB34;TECHNICAL_KERNEL
DULDAEB34;TECHNICAL_KERNEL
DULDAEB34;TECHNICAL_KERNEL
DULDAEB45;Payment_And_Cash_Management
DULDAEB45;Account_Management
DULDAEB45;Payment_And_Cash_Management
DULDAEB45;Payment_And_Cash_Management
DULDAEB45;TECHNICAL_KERNEL
DULDAEB45;TECHNICAL_KERNEL
DULDAEB45;TECHNICAL_KERNEL
DULDAEB46;Payment_And_Cash_Management
DULDAEB46;Account_Management
DULDAEB46;Payment_And_Cash_Management
DULDAEB46;Payment_And_Cash_Management
DULDAEB46;TECHNICAL_KERNEL
DULDAEB46;TECHNICAL_KERNEL
DULDAEB46;TECHNICAL_KERNEL
DULDAEB47;Payment_And_Cash_Management
DULDAEB47;Account_Management
DULDAEB47;Payment_And_Cash_Management
DULDAEB47;Payment_And_Cash_Management
DULDAEB47;TECHNICAL_KERNEL
DULDAEB47;TECHNICAL_KERNEL
DULDAEB47;TECHNICAL_KERNEL
DULDBACSGB;Payment_And_Cash_Management
DULDBACSGB;Account_Management
DULDBACSGB;Payment_And_Cash_Management
DULDBACSGB;TECHNICAL_KERNEL
DULDBACSGB;TECHNICAL_KERNEL
DULDBACSGB;TECHNICAL_KERNEL
DULDBACSIE;Payment_And_Cash_Management
DULDBACSIE;Account_Management
DULDBACSIE;Payment_And_Cash_Management
DULDBACSIE;TECHNICAL_KERNEL
DULDBACSIE;TECHNICAL_KERNEL
DULDBACSIE;TECHNICAL_KERNEL
DULDBE04;Payment_And_Cash_Management
DULDBE04;TECHNICAL_KERNEL
DULDBE04;TECHNICAL_KERNEL
DULDBE04;TECHNICAL_KERNEL
DULDBIREL;Payment_And_Cash_Management
DULDBIREL;TECHNICAL_KERNEL
DULDBIREL;TECHNICAL_KERNEL
DULDCBIIT;Payment_And_Cash_Management
DULDCBIIT;Account_Management
DULDCBIIT;Payment_And_Cash_Management
DULDCBIIT;TECHNICAL_KERNEL
DULDCBIIT;TECHNICAL_KERNEL
DULDCBIIT;TECHNICAL_KERNEL
DULDCHQIE;Payment_And_Cash_Management
DULDCHQIE;TECHNICAL_KERNEL
DULDCHQIE;TECHNICAL_KERNEL
DULDCLEAAT;Payment_And_Cash_Management
DULDCLEAAT;Payment_And_Cash_Management
DULDCLEAAT;TECHNICAL_KERNEL
DULDCLEAAT;TECHNICAL_KERNEL
DULDCLEAAT;TECHNICAL_KERNEL
DULDCLEACH;Payment_And_Cash_Management
DULDCLEACH;Account_Management
DULDCLEACH;Payment_And_Cash_Management
DULDCLEACH;TECHNICAL_KERNEL
DULDCLEACH;TECHNICAL_KERNEL
DULDCLEACH;TECHNICAL_KERNEL
DULDCLEAGE;Payment_And_Cash_Management
